sales_id,sales_date,customer_id,product_id,employee_id,branch_id,quantity,unit_price,discount
27543,2025-10-13,163,42,52,16,2,51031.35,3380.44
27544,2024-02-26,748,257,135,3,8,19139.21,621.37
27545,2024-11-04,552,309,43,23,3,38185.46,4127.53
27546,2024-12-10,1271,97,139,24,9,48470.21,402.56
27547,2025-10-21,1920,5,69,13,4,7875.0,143.5
27548,2024-03-10,1126,311,39,17,9,24940.17,4416.15
27549,2025-06-18,1705,380,128,3,2,4549.2,62.05
27550,2025-11-03,1904,292,143,11,1,7240.44,203.89
27551,2025-10-01,1863,357,119,19,8,28911.01,327.12
27552,2025-08-02,1685,299,73,6,6,15988.51,1589.08
27553,2024-10-03,1619,445,9,23,6,58598.03,7003.17
27554,2025-08-01,681,349,138,7,5,8176.82,856.9
27555,2024-05-17,203,26,2,19,1,34994.32,32.6
27556,2024-12-03,623,381,61,17,8,7296.9,661.44
27557,2024-12-05,222,422,86,25,2,4803.49,935.46
27558,2024-05-10,1345,413,44,21,6,56981.57,8600.5
27559,2024-07-09,919,150,48,21,9,1574.55,259.62
27560,2024-04-02,1828,429,97,23,10,55546.18,9703.19
27561,2024-01-08,6,496,124,12,6,6513.89,567.1
27562,2024-12-04,1424,106,51,18,10,12577.06,1924.5
27563,2024-09-18,42,353,36,22,7,55440.95,6501.78
27564,2025-05-03,623,110,128,10,7,23780.73,2177.63
27565,2024-04-26,1690,13,133,12,5,18963.72,3655.71
27566,2025-01-17,1004,116,70,19,5,44019.82,3457.5
27567,2024-09-10,1306,191,17,15,10,25581.44,1184.14
27568,2024-11-19,37,123,56,19,2,31939.52,3915.91
27569,2024-05-16,1454,337,102,16,6,21587.0,690.23
27570,2024-09-26,242,42,43,25,8,27925.41,4057.86
27571,2024-03-13,1700,413,110,19,2,51019.78,7379.48
27572,2025-03-29,998,345,29,10,8,4468.87,256.25
27573,2024-09-03,1409,147,14,3,3,3921.16,634.8
27574,2024-09-29,317,11,31,13,10,56743.01,9579.77
27575,2024-05-03,773,101,23,23,10,29949.2,987.9
27576,2024-03-01,1893,435,99,5,3,27681.95,2745.74
27577,2025-10-02,1512,109,118,21,8,52863.73,533.49
27578,2024-06-23,1290,294,123,19,5,59801.05,1911.48
27579,2025-12-29,1750,234,57,23,4,5448.22,11.79
27580,2025-01-18,1343,331,134,7,4,46944.66,9069.66
27581,2025-09-21,1475,414,17,1,4,16625.55,3015.21
27582,2024-02-02,658,176,111,1,8,40481.86,2655.5
27583,2025-08-11,187,315,145,21,4,5232.39,856.05
27584,2024-01-25,1915,350,53,14,1,3810.52,289.44
27585,2024-06-05,50,267,32,15,9,9540.81,42.58
27586,2024-12-12,1079,80,21,16,1,26730.44,4138.93
27587,2025-01-18,1690,218,145,18,2,22041.78,2747.79
27588,2024-01-28,1754,332,120,5,10,22712.63,767.01
27589,2025-04-03,1707,65,85,15,9,54649.69,8018.95
27590,2025-12-28,695,223,2,22,3,53023.75,7221.51
27591,2025-01-16,1337,103,126,14,7,35477.06,5423.72
27592,2025-01-14,1537,300,24,11,8,50017.5,6387.84
27593,2024-08-31,331,377,114,4,2,37862.69,436.14
27594,2024-07-05,1222,351,69,4,3,41848.14,5077.51
27595,2025-01-25,913,192,21,14,1,1185.12,42.2
27596,2024-04-30,124,377,31,20,5,53058.95,3112.39
27597,2024-03-18,650,107,114,21,2,37344.38,6920.94
27598,2024-03-01,96,91,147,12,1,38919.08,2307.18
27599,2024-06-04,1357,445,93,14,7,18634.34,2031.53
27600,2024-11-03,1504,135,47,20,5,26089.14,1418.81
27601,2024-04-29,304,18,90,14,8,4570.92,219.02
27602,2025-03-13,535,337,32,10,7,59555.85,7121.11
27603,2025-11-13,458,260,15,22,10,29604.68,3218.19
27604,2024-08-07,1592,341,75,11,5,55376.28,579.65
27605,2025-07-05,835,145,30,1,4,35997.31,7012.29
27606,2025-05-30,1485,163,54,12,5,53467.0,68.9
27607,2025-03-12,1185,270,83,21,9,12873.1,1568.32
27608,2024-06-01,1179,28,103,10,4,37428.24,1633.58
27609,2025-12-26,381,180,62,11,7,56700.64,5685.98
27610,2024-08-11,666,47,60,13,2,27099.49,330.02
27611,2024-07-18,805,377,61,3,1,27341.57,4250.37
27612,2024-05-03,677,5,65,13,2,40783.36,2003.47
27613,2025-04-23,822,481,119,7,9,55272.59,7981.59
27614,2025-07-20,418,336,70,7,6,33115.73,1548.69
27615,2025-05-02,1209,387,70,15,4,19776.75,952.19
27616,2024-08-21,1437,321,118,13,5,37777.33,7136.06
27617,2024-10-27,1053,76,133,20,1,43568.96,5641.44
27618,2025-10-31,691,329,114,13,9,44375.96,7218.76
27619,2025-05-08,849,384,145,16,6,1575.9,256.65
27620,2025-08-11,368,322,37,10,10,13719.21,2059.45
27621,2024-04-22,1548,187,129,24,6,3037.11,149.85
27622,2025-12-14,1416,434,111,5,3,41767.45,347.89
27623,2024-11-06,176,480,119,25,10,34789.31,6708.1
27624,2025-05-03,1927,135,70,18,3,36050.81,2522.72
27625,2024-12-01,735,30,50,19,8,57829.0,8508.11
27626,2025-09-21,1311,90,97,19,7,38465.24,663.01
27627,2024-02-04,1891,86,10,25,2,26419.83,2807.49
27628,2024-01-20,431,56,60,13,8,49077.52,1320.17
27629,2025-11-17,1332,434,93,3,8,46847.53,8183.52
27630,2025-02-17,1545,30,41,2,1,26877.54,1934.27
27631,2025-06-01,549,328,104,12,4,47128.93,7798.25
27632,2025-02-03,1607,346,9,8,3,59376.61,4503.63
27633,2025-09-19,968,326,142,12,8,31154.85,5119.05
27634,2025-09-09,1719,72,8,7,5,13571.94,1495.01
27635,2024-05-04,1305,64,65,6,5,38577.26,2544.05
27636,2024-04-09,1656,179,55,3,6,28380.01,4320.32
27637,2025-06-10,846,461,131,10,10,5391.29,233.2
27638,2025-01-20,1445,118,73,7,9,39226.13,7688.36
27639,2025-01-26,1904,441,23,5,4,27242.25,1590.03
27640,2025-07-07,75,376,78,3,7,36030.04,3558.36
27641,2024-12-24,1938,174,66,12,6,24829.44,1974.62
27642,2024-10-09,1161,444,146,18,7,59969.52,2279.55
27643,2025-12-02,1851,323,18,8,9,10778.63,1844.76
27644,2025-06-14,1768,28,123,1,3,13933.08,640.94
27645,2024-03-28,1746,22,50,12,10,36447.84,452.42
27646,2025-07-19,770,120,145,9,10,55663.11,1835.01
27647,2024-05-05,828,393,55,20,9,54769.65,877.78
27648,2024-10-10,323,403,86,10,6,27907.86,5547.16
27649,2025-06-12,766,317,95,25,3,6703.61,524.57
27650,2024-11-19,1222,289,116,2,4,22981.07,2283.76
27651,2025-06-26,98,177,58,17,7,49851.72,121.85
27652,2024-09-29,264,275,132,9,2,55481.11,6971.62
27653,2025-12-24,925,30,33,13,7,6990.79,114.01
27654,2025-08-03,1143,483,7,25,8,59360.86,1214.56
27655,2025-12-16,295,398,113,17,3,32058.99,560.17
27656,2024-05-19,871,19,130,20,7,48323.43,2146.27
27657,2024-07-19,449,432,103,8,10,34165.27,1498.03
27658,2024-12-29,264,479,20,24,10,48278.26,171.86
27659,2024-06-03,1017,36,132,6,7,33717.36,5666.55
27660,2024-10-10,1978,243,23,14,5,39660.46,2526.95
27661,2025-08-28,1873,377,25,5,2,31546.13,82.0
27662,2025-07-18,725,202,97,2,5,13368.79,26.43
27663,2025-07-05,726,4,144,15,7,50862.68,9980.21
27664,2024-02-13,198,202,81,12,4,42289.16,3853.41
27665,2024-03-18,1152,456,3,23,4,45649.02,2061.81
27666,2025-04-26,1646,77,59,15,9,3835.93,292.37
27667,2024-02-02,1211,308,42,7,5,38021.3,6580.19
27668,2025-11-27,225,183,69,24,9,28527.9,1708.99
27669,2025-08-16,32,377,49,25,8,51281.57,2845.38
27670,2025-03-03,203,429,98,2,2,20650.82,601.85
27671,2025-09-10,1635,184,9,20,10,40418.15,815.84
27672,2024-05-27,340,366,87,21,4,15941.44,1633.27
27673,2024-11-10,1426,475,146,16,1,17163.63,486.18
27674,2024-08-31,2000,190,76,23,6,23444.68,327.32
27675,2025-02-20,929,79,40,13,7,59018.88,5102.69
27676,2024-11-29,982,215,36,2,3,22746.12,4284.18
27677,2025-09-17,1305,472,43,13,8,56483.73,7956.39
27678,2024-10-18,8,72,112,9,2,1318.95,105.85
27679,2024-04-09,582,88,110,21,5,23655.89,1555.91
27680,2024-07-05,183,189,105,22,2,54951.02,7809.05
27681,2025-03-23,191,381,41,10,5,28735.8,2472.25
27682,2025-06-08,1037,43,50,16,1,38462.53,2159.79
27683,2024-11-13,823,474,111,24,6,20658.43,2529.98
27684,2025-02-08,1237,487,138,5,3,22541.52,63.63
27685,2024-08-31,1933,327,137,9,6,55387.93,3091.81
27686,2024-10-16,639,58,23,12,5,45753.85,4028.22
27687,2025-04-02,507,77,146,23,1,11029.55,126.85
27688,2025-08-27,1656,94,121,7,8,42950.03,7196.36
27689,2024-02-01,470,268,20,17,4,53056.0,6032.58
27690,2024-01-08,1912,15,59,11,5,19057.1,3468.78
27691,2025-07-28,357,25,37,10,10,8424.08,810.15
27692,2024-06-11,1530,85,73,1,1,50050.37,5746.69
27693,2025-11-22,1035,212,138,24,5,56296.3,10853.35
27694,2024-06-06,946,200,67,14,9,34107.24,821.97
27695,2025-06-16,1327,497,130,18,8,34034.95,1715.74
27696,2024-05-06,377,468,148,7,5,12484.3,1941.46
27697,2025-12-31,1486,226,33,16,7,52935.45,10232.27
27698,2024-06-09,169,323,115,20,8,1597.27,19.66
27699,2024-01-15,256,371,22,10,2,4877.38,529.17
27700,2024-12-19,1994,37,128,14,10,14476.13,110.77
27701,2024-02-03,905,476,105,24,6,11152.81,288.47
27702,2024-05-14,1915,136,82,6,10,34950.95,6189.7
27703,2025-09-07,324,352,29,3,5,25261.38,4120.09
27704,2024-04-11,294,289,59,6,4,58693.89,10026.94
27705,2024-03-13,546,179,46,19,10,29824.99,5715.07
27706,2025-06-09,1352,163,50,24,9,30768.43,3771.68
27707,2024-03-22,1780,155,141,3,7,16515.81,1476.97
27708,2024-09-26,1481,129,126,12,3,19949.35,1983.98
27709,2025-04-06,1846,251,56,12,10,49089.68,2477.7
27710,2024-10-30,933,283,105,18,1,15858.74,5.07
27711,2025-02-02,1892,145,47,19,5,8681.14,1478.95
27712,2024-12-10,1953,313,32,24,8,8547.11,1313.06
27713,2025-01-01,1018,494,103,10,5,26157.71,2055.97
27714,2025-09-19,1090,145,49,14,5,37222.65,4317.41
27715,2024-03-20,1772,330,65,25,1,53292.25,3749.14
27716,2025-08-29,140,7,98,12,7,16501.43,1296.17
27717,2024-12-05,993,156,117,1,10,48350.1,6870.37
27718,2024-05-02,53,377,48,5,1,14791.21,1469.99
27719,2025-12-03,1643,437,150,2,9,2229.8,258.52
27720,2025-09-10,1526,319,3,24,6,18098.31,701.35
27721,2024-07-11,679,292,130,23,2,5943.81,404.46
27722,2024-11-27,629,455,8,10,8,27317.58,1553.05
27723,2025-06-18,893,90,90,22,1,48807.48,9372.87
27724,2024-02-18,240,38,32,18,1,20876.27,1064.82
27725,2025-11-16,555,242,78,8,7,3138.34,390.36
27726,2024-12-18,543,17,131,24,8,24384.35,1090.26
27727,2025-11-05,1682,497,123,21,5,50651.8,4905.66
27728,2024-12-18,486,334,49,6,1,4891.27,169.57
27729,2024-03-10,626,85,19,18,7,2010.37,67.54
27730,2024-12-30,500,64,149,17,2,29510.81,3187.18
27731,2025-04-14,772,42,104,23,1,45220.67,7197.77
27732,2024-07-06,1862,22,137,14,8,14183.95,542.26
27733,2025-06-28,1485,65,26,15,9,49844.81,5206.92
27734,2024-09-01,87,424,7,22,2,5330.87,684.12
27735,2025-01-26,616,202,88,13,8,3395.7,55.37
27736,2024-11-18,71,249,34,1,9,1745.61,291.09
27737,2024-12-14,1006,47,7,14,1,21932.31,1037.21
27738,2024-01-23,1287,378,88,14,10,41115.57,6307.78
27739,2024-06-19,949,339,102,5,1,12440.37,1664.23
27740,2024-08-03,1529,134,53,25,9,24891.4,1221.85
27741,2024-01-21,548,405,77,17,2,3870.99,712.05
27742,2025-06-25,454,323,113,18,5,52123.67,76.01
27743,2025-07-31,151,177,57,14,1,41078.84,7920.82
27744,2024-05-10,1498,389,105,13,7,4529.82,615.42
27745,2024-09-18,1616,225,135,2,5,48497.63,875.89
27746,2025-05-07,223,132,51,8,3,6250.01,996.08
27747,2024-02-07,617,407,79,12,5,54703.79,1929.49
27748,2025-02-19,1322,102,62,1,7,35432.48,1708.85
27749,2024-10-31,329,490,82,21,10,31375.45,5233.43
27750,2025-06-01,114,105,86,1,3,56483.38,7787.68
27751,2024-06-24,367,386,43,15,4,30000.86,5075.04
27752,2024-02-14,348,19,64,21,3,29743.94,5590.78
27753,2024-01-21,1797,452,118,8,7,2483.54,164.02
27754,2025-03-22,1454,132,38,1,8,48597.96,6052.65
27755,2024-04-16,932,179,141,13,1,11829.28,1677.08
27756,2024-05-24,1817,182,94,22,9,39759.85,367.43
27757,2024-02-12,542,330,121,6,4,36392.6,7143.08
27758,2024-04-03,1791,160,115,18,2,36095.74,7057.88
27759,2024-04-30,1549,60,96,6,6,49358.89,6113.79
27760,2024-10-28,146,70,55,19,3,47173.14,7812.14
27761,2024-04-03,740,235,36,12,8,22687.29,1344.17
27762,2024-10-28,1095,46,57,8,10,43969.5,2656.14
27763,2025-11-17,775,170,101,9,9,59393.92,4339.25
27764,2024-12-25,1043,54,47,22,9,8581.76,1632.74
27765,2024-09-28,209,61,97,10,3,17154.13,1624.71
27766,2024-09-07,1863,192,9,13,5,28088.04,3687.99
27767,2025-10-06,904,276,40,4,4,28237.24,2573.78
27768,2024-05-23,931,119,23,14,1,8225.06,618.16
27769,2025-01-14,332,179,83,14,6,3830.64,610.45
27770,2024-07-16,1379,45,97,3,3,56441.64,11104.01
27771,2025-02-18,396,260,43,19,4,55169.69,9468.32
27772,2025-02-19,271,4,61,10,4,32604.63,3847.9
27773,2024-01-14,225,349,146,15,6,12100.22,2210.07
27774,2024-10-12,300,370,147,12,2,47505.44,6284.02
27775,2025-08-15,1727,115,36,12,7,51054.51,3550.58
27776,2025-03-04,863,433,27,22,2,16781.41,2542.09
27777,2024-06-30,482,423,116,7,6,18676.97,3228.26
27778,2024-10-30,1920,418,1,7,6,57667.42,11348.56
27779,2025-07-25,1180,181,78,11,7,9982.07,1516.98
27780,2025-01-23,320,293,57,12,4,4437.71,131.3
27781,2025-07-30,1346,308,15,17,3,57667.55,827.26
27782,2024-04-24,639,173,3,20,9,54242.04,8427.04
27783,2025-07-01,758,436,104,6,2,58888.54,5301.68
27784,2024-03-31,1160,471,2,13,9,43708.53,3659.69
27785,2025-03-08,164,207,52,14,4,28714.51,3960.59
27786,2024-05-09,732,323,125,20,4,35332.43,4339.72
27787,2024-02-08,36,486,98,15,9,35528.2,619.51
27788,2025-03-07,475,447,59,23,6,40036.25,2360.82
27789,2024-02-17,503,459,102,20,3,27915.71,2639.35
27790,2024-11-13,987,187,13,25,8,21903.14,2085.53
27791,2024-05-20,767,489,3,10,6,35593.86,2361.62
27792,2024-10-14,1229,158,142,22,10,29616.57,1797.88
27793,2024-04-25,294,371,27,8,8,35970.88,4696.81
27794,2024-02-02,1011,55,101,20,2,30880.52,5610.94
27795,2024-10-10,503,176,80,14,2,18623.26,774.52
27796,2025-01-17,1728,198,81,25,5,37144.6,6956.62
27797,2025-01-10,163,200,78,17,9,55628.28,6283.07
27798,2025-02-10,1375,193,7,23,4,29203.04,5747.26
27799,2024-04-20,413,145,107,8,1,16977.09,916.84
27800,2025-09-10,1030,420,90,18,3,55102.38,6056.47
27801,2024-05-24,1612,16,57,20,2,40950.37,1702.76
27802,2024-01-22,347,49,86,20,1,15785.63,121.3
27803,2025-03-15,1004,471,28,16,4,51828.3,7945.94
27804,2024-12-26,385,375,101,14,7,3958.56,245.47
27805,2024-07-09,927,427,119,11,5,4830.48,137.22
27806,2024-02-02,1926,453,14,14,7,19446.77,3474.27
27807,2025-06-25,431,285,61,24,8,34739.75,5922.9
27808,2025-09-02,1418,423,140,25,10,28099.4,2163.7
27809,2024-10-08,558,227,92,20,9,2574.18,259.6
27810,2025-04-03,218,469,88,7,5,50407.73,8290.65
27811,2024-12-13,468,479,31,8,10,42432.46,6883.09
27812,2024-12-30,172,113,30,17,5,11836.44,824.58
27813,2025-10-29,1000,226,137,10,1,4837.24,866.3
27814,2025-09-19,1381,496,121,2,4,44343.56,734.97
27815,2025-04-11,627,281,84,15,6,9084.13,89.05
27816,2024-11-08,1372,196,85,15,1,41624.78,6875.02
27817,2024-03-16,1973,90,84,1,9,13577.17,1343.8
27818,2024-03-07,145,223,125,6,2,33575.61,5945.47
27819,2025-04-08,1988,45,79,10,6,25662.84,1218.12
27820,2024-10-12,833,93,74,15,1,50284.9,2311.09
27821,2024-07-25,555,247,85,8,4,11467.34,233.24
27822,2025-08-24,305,413,60,10,5,17286.57,1602.35
27823,2024-03-27,1312,183,79,1,7,46278.05,5616.64
27824,2025-12-30,1294,190,85,9,4,50764.43,4083.25
27825,2025-09-30,1687,317,48,25,2,26271.29,4697.35
27826,2025-06-04,1943,327,69,2,3,7718.79,556.18
27827,2025-01-15,1221,411,135,12,3,56330.51,3978.26
27828,2024-12-22,698,465,27,20,7,27199.74,2.71
27829,2024-11-08,1735,173,68,3,9,29350.7,826.91
27830,2025-09-29,123,270,8,15,5,15930.6,2756.19
27831,2025-05-17,184,466,111,14,1,39233.94,324.32
27832,2025-12-12,1100,387,61,21,8,30455.63,2350.94
27833,2024-06-08,247,445,40,21,3,58083.82,10440.21
27834,2025-01-20,209,269,106,19,2,59739.62,5377.94
27835,2024-08-21,946,270,89,20,9,52649.85,2047.29
27836,2025-05-18,1733,161,122,20,7,43441.15,3159.92
27837,2024-03-19,668,361,44,17,10,14184.91,685.04
27838,2025-12-13,1377,458,91,13,4,33319.11,1979.02
27839,2025-08-23,221,498,28,12,8,51979.89,8545.42
27840,2024-02-03,815,326,3,19,8,9854.37,1178.23
27841,2025-03-04,48,20,118,15,3,54667.93,3546.08
27842,2024-01-31,995,383,111,25,9,35154.37,5093.68
27843,2025-02-15,631,297,74,16,6,15451.79,2554.66
27844,2025-08-02,693,493,67,2,5,32862.7,5221.1
27845,2024-01-18,910,339,11,16,4,26801.36,5022.38
27846,2024-07-30,1778,232,37,25,4,47710.38,2556.39
27847,2024-05-15,1383,319,141,22,8,45253.63,2400.62
27848,2024-12-08,1627,477,46,2,1,32019.72,1287.4
27849,2024-11-19,1821,198,127,2,3,12611.27,293.76
27850,2024-10-24,567,285,93,4,3,18309.34,1066.96
27851,2025-09-19,790,47,31,15,6,5014.41,38.06
27852,2024-08-27,1256,432,134,1,1,8352.14,677.24
27853,2025-02-20,900,21,62,19,2,25520.02,2753.23
27854,2025-06-13,1841,403,129,10,7,9791.67,1522.6
27855,2024-08-15,257,154,98,17,5,16905.31,2186.83
27856,2024-09-14,835,221,34,4,2,3767.73,484.19
27857,2025-01-29,981,369,124,6,1,1855.21,179.01
27858,2024-03-13,1752,223,101,25,9,21209.19,2750.57
27859,2024-01-13,1612,322,80,3,5,46847.26,7895.2
27860,2024-12-08,1612,281,130,21,3,5601.71,806.43
27861,2025-07-27,905,136,93,25,1,53008.08,4625.85
27862,2024-07-09,229,167,7,17,5,29965.53,60.87
27863,2024-04-19,791,114,58,23,6,59040.65,6972.46
27864,2025-10-25,1230,317,48,24,7,26458.68,1002.7
27865,2025-05-20,1917,204,11,18,4,57135.98,513.97
27866,2025-09-01,848,55,120,1,3,55960.34,2544.22
27867,2024-10-20,1456,221,91,14,3,22232.0,2022.91
27868,2024-07-20,1315,492,107,16,9,39788.72,5063.18
27869,2025-03-31,1032,99,116,7,3,59133.91,10327.18
27870,2024-02-17,677,232,117,21,7,57474.45,8095.22
27871,2024-02-09,573,10,26,16,1,31720.5,1769.02
27872,2025-10-18,413,171,75,19,4,28421.52,4102.87
27873,2024-11-17,776,69,138,25,5,22102.88,2075.35
27874,2024-03-28,778,273,9,15,5,33827.27,4375.66
27875,2024-06-18,1143,393,80,2,2,49944.8,8786.32
27876,2024-12-02,518,353,73,16,10,59622.85,4669.39
27877,2024-07-05,1747,86,114,8,2,46334.38,3822.12
27878,2025-09-01,322,114,104,1,2,6103.95,921.71
27879,2025-02-09,1749,64,117,1,4,13118.52,1743.75
27880,2025-08-14,1887,215,47,13,2,31585.27,169.26
27881,2024-10-04,1531,169,68,14,9,40547.01,4185.49
27882,2025-05-14,438,454,32,14,9,39213.76,354.23
27883,2024-12-30,17,38,87,14,4,13664.71,34.05
27884,2024-11-19,1484,379,34,25,7,28605.23,3375.31
27885,2025-01-11,1500,15,4,24,5,49360.67,7862.8
27886,2025-05-14,417,176,71,24,1,9698.82,1876.77
27887,2024-12-14,1879,466,78,19,1,20408.74,1164.41
27888,2024-09-04,658,394,63,13,1,43172.6,164.38
27889,2025-11-18,1864,495,40,3,10,27141.78,4785.38
27890,2025-10-27,455,115,21,11,3,22089.66,3939.08
27891,2024-01-13,1058,466,60,12,1,42723.91,3272.22
27892,2024-08-02,259,178,134,25,1,30479.95,3609.59
27893,2025-02-03,1529,67,75,8,2,22543.66,3244.87
27894,2024-08-09,999,226,75,4,5,52811.89,6648.56
27895,2025-10-28,785,280,119,6,10,13138.16,122.39
27896,2024-09-23,454,432,1,12,9,23281.83,194.91
27897,2025-01-28,1759,3,126,25,10,45701.36,1514.17
27898,2024-08-06,1270,71,19,5,9,49397.62,3506.61
27899,2025-09-21,881,439,116,2,6,49059.36,8191.67
27900,2024-03-12,1614,17,41,3,1,4513.57,646.62
27901,2025-01-17,1619,107,24,11,8,53988.22,3109.88
27902,2024-03-22,1474,414,10,18,8,37298.44,1110.38
27903,2024-06-12,866,126,1,19,8,27905.27,286.63
27904,2024-05-11,1700,306,29,25,8,7145.21,399.18
27905,2025-07-10,501,329,1,7,6,43939.65,947.04
27906,2024-12-10,1454,169,146,17,8,5990.58,1066.68
27907,2025-09-08,1767,231,149,16,3,35320.25,2064.49
27908,2025-04-25,1665,38,57,1,10,54018.47,9746.69
27909,2025-02-26,1986,477,81,18,4,5572.64,968.31
27910,2024-02-03,170,500,94,21,3,17090.17,3277.25
27911,2025-06-30,520,154,98,3,9,35005.92,1585.99
27912,2025-02-27,1912,50,97,22,4,1033.09,174.79
27913,2025-01-28,1269,202,126,8,7,14947.53,255.88
27914,2024-03-21,978,37,37,1,5,32037.22,1418.97
27915,2025-03-22,1618,43,116,17,10,13181.1,866.69
27916,2024-06-26,752,315,29,7,10,28257.96,4127.1
27917,2024-02-22,624,48,1,22,3,46975.51,3454.56
27918,2025-02-16,458,427,25,17,9,3381.2,326.49
27919,2025-05-04,1483,349,145,8,4,47532.17,7934.37
27920,2024-12-14,78,215,8,15,4,41020.73,3133.22
27921,2025-03-10,356,119,6,24,8,38806.35,4498.57
27922,2025-01-02,1361,264,142,14,6,21029.36,1658.55
27923,2024-08-11,94,259,20,23,3,9295.99,691.73
27924,2025-01-11,962,290,12,8,6,56047.09,1145.17
27925,2024-01-15,966,27,48,6,8,36572.49,6750.33
27926,2024-05-30,396,51,15,24,4,22609.51,3179.6
27927,2025-10-17,1156,12,132,17,2,48357.73,6455.8
27928,2024-07-05,1140,34,29,9,3,58729.85,6454.08
27929,2024-06-16,1603,69,144,9,4,31846.87,4995.11
27930,2025-07-24,820,340,69,25,3,15662.92,1849.13
27931,2024-04-18,455,359,11,14,10,39419.93,4898.86
27932,2024-09-12,1386,354,145,5,1,3841.39,68.3
27933,2024-06-14,279,441,27,8,6,27680.47,628.97
27934,2025-12-29,235,65,101,4,7,56321.32,7047.75
27935,2025-11-15,397,373,141,10,9,30230.04,692.03
27936,2025-12-18,413,477,77,7,3,48972.58,4209.88
27937,2025-04-11,253,168,95,16,9,38391.84,7514.15
27938,2024-08-29,1598,220,90,18,1,17279.61,955.0
27939,2024-09-03,1546,18,30,16,7,22055.99,1650.77
27940,2024-11-08,1787,332,90,5,9,22256.17,3872.71
27941,2024-08-06,716,357,5,7,3,34303.0,1022.12
27942,2024-01-31,625,16,48,15,9,12484.79,1689.78
27943,2024-07-04,959,269,41,19,2,26305.87,661.15
27944,2024-09-16,79,231,6,23,5,37880.77,3930.27
27945,2025-09-22,1518,388,19,17,4,22679.02,2029.73
27946,2024-05-22,68,72,51,7,1,30164.47,5543.12
27947,2025-09-13,548,403,23,21,4,58245.24,7843.14
27948,2025-10-09,22,209,22,17,7,14409.0,2058.54
27949,2024-02-24,1115,300,137,22,6,20721.91,766.34
27950,2024-03-08,1522,75,93,20,8,3372.16,164.1
27951,2024-01-06,1504,52,53,5,5,56106.44,4006.37
27952,2025-04-02,1982,4,54,13,7,9885.83,297.79
27953,2025-08-31,1489,334,39,15,4,30953.38,1801.99
27954,2025-08-29,1975,387,37,7,1,12119.2,2207.84
27955,2024-11-11,1859,281,20,20,2,30923.72,1169.81
27956,2025-12-23,1865,80,128,13,3,7152.74,1371.67
27957,2024-03-21,134,146,80,10,1,10287.49,128.95
27958,2024-11-09,1687,354,112,12,5,57099.04,4331.35
27959,2025-10-08,139,327,122,16,8,29199.78,1249.61
27960,2024-05-04,1860,389,91,5,7,44265.44,5767.91
27961,2024-03-25,736,439,23,14,2,22850.93,3349.85
27962,2025-09-27,836,358,9,14,10,28437.35,795.59
27963,2025-04-24,1549,190,26,16,4,52469.41,6792.88
27964,2024-05-08,975,37,92,20,1,55527.73,7259.93
27965,2025-06-15,478,230,110,4,3,29904.66,3151.51
27966,2024-07-08,172,14,44,3,6,18460.8,2292.09
27967,2025-01-01,1964,55,30,14,3,18656.24,2349.16
27968,2024-03-23,1132,123,86,12,2,9471.04,1655.53
27969,2024-06-10,253,279,28,5,10,20034.74,2725.35
27970,2024-09-05,1717,61,149,16,1,35748.62,4131.28
27971,2024-01-28,860,467,100,17,8,45980.07,4660.53
27972,2024-12-29,1543,269,46,11,1,11726.75,947.58
27973,2024-09-15,1458,279,149,1,4,20660.23,1249.33
27974,2025-11-22,14,50,18,17,7,39243.9,916.12
27975,2024-07-26,101,418,130,15,2,7848.84,535.06
27976,2025-10-18,1330,198,123,20,3,7312.24,1406.93
27977,2025-07-29,398,308,121,19,6,32350.22,4833.02
27978,2025-04-14,1557,147,25,15,1,8074.85,1405.73
27979,2024-11-03,1086,467,1,22,8,25270.21,1220.77
27980,2024-07-10,1987,276,55,6,3,3460.79,172.77
27981,2025-08-29,81,307,14,22,2,53829.35,3391.45
27982,2024-01-22,59,128,60,10,1,34699.49,4979.69
27983,2025-09-13,935,53,88,5,4,30073.38,1227.16
27984,2024-04-10,102,178,112,6,3,5066.97,3.64
27985,2025-11-17,1717,113,37,20,1,30131.78,5516.53
27986,2025-05-14,531,176,122,14,5,55036.36,3265.6
27987,2024-07-23,1846,415,37,10,7,36546.33,2519.67
27988,2025-12-17,1796,448,38,8,7,58345.07,9396.72
27989,2025-09-08,1444,230,21,5,3,13131.98,189.0
27990,2025-04-14,599,27,133,25,10,8577.23,1298.67
27991,2025-07-21,1268,223,90,1,9,15946.87,325.28
27992,2025-01-10,1662,109,47,2,7,4567.75,168.89
27993,2024-12-24,1206,223,73,16,8,29959.91,5527.92
27994,2025-08-26,658,43,68,2,10,38783.9,681.97
27995,2025-02-27,1762,99,147,20,4,57026.7,9481.91
27996,2024-04-18,31,13,44,13,10,36571.15,1594.7
27997,2024-12-31,92,87,22,11,1,2094.25,157.06
27998,2025-07-20,1035,472,132,5,4,5651.68,811.5
27999,2025-12-08,1599,189,86,15,10,17543.49,867.53
28000,2025-08-17,1491,225,16,17,2,1341.34,252.54
28001,2025-06-13,1415,449,92,7,2,14197.11,682.68
28002,2024-02-29,1293,438,74,14,5,27386.66,3350.9
28003,2025-11-24,1296,119,10,7,10,53402.78,6878.35
28004,2024-07-02,958,53,105,5,10,25907.4,2508.32
